ANO_LETIVO;CODIGO_CIE;CODIGO_INEP;CodigoDiretoria;NomeDiretoria;NomeEscola;NomeMunicipio;ANOS_INICIAIS;ANOS_FINAIS;ENSINO_MÉDIO
2021;906979;35906979;20604;LINS;JOAO PEDRO DE CARVALHO NETO;LINS;3,61;;
2021;906980;35906980;10211;LESTE 3;MARIA DE LOURDES ARANHA DE ASSIS PACHECO PROFESSORA;SAO PAULO;;3,01;1,82
2021;907005;35907005;10207;LESTE 1;NABIHA ABDALLA CHOHFI;SAO PAULO;4,44;;
2021;907017;35907017;10211;LESTE 3;JORGE LUIS BORGES;SAO PAULO;;2,99;1,76
2021;907029;35907029;10211;LESTE 3;FABIO AGAZZI;SAO PAULO;4,46;;
2021;907030;35907030;10503;ITAQUAQUECETUBA;AMERICO FRANCO;POA;;2,87;2,09
2021;907066;35907066;10603;SANTO ANDRE;FRANCISCA HELENA FURIA PROFESSORA;SANTO ANDRE;4,66;;
2021;907078;35907078;10402;GUARULHOS SUL;AGOSTINHO CANO;GUARULHOS;5,13;;
2021;907085;35907085;10402;GUARULHOS SUL;HUGO DE AGUIAR;GUARULHOS;;3,51;2,16
2021;907091;35907091;10403;GUARULHOS NORTE;RAFAEL THOMEU;GUARULHOS;;2,75;
2021;907108;35907108;10101;NORTE 1;JACOB SALVADOR ZVEIBIL;SAO PAULO;;;1,89
2021;907112;35907112;10208;LESTE 4;SERGIO DA SILVA NOBREZA PROF;SAO PAULO;;2,99;2,3
2021;907121;35907121;10602;MAUA;CLORINDA CIAMPITTI PERRELLA;MAUA;;3,52;
2021;907133;35907133;20307;SAO ROQUE;OLIMPIA FALCI DONA;IBIUNA;;2,04;0,98
2021;907157;35907157;10210;LESTE 2;CAETANO ZAMITTI MAMMANA PROF;SAO PAULO;;2,65;1,95
2021;907169;35907169;20710;SAO JOSE DO RIO PRETO;MARIA DE LOURDES MURAD DE CAMARGO PROFESSORA;SAO JOSE DO RIO PRETO;;2,72;
2021;907170;35907170;10603;SANTO ANDRE;GABRIEL GONCALVES PROFESSOR;SANTO ANDRE;;4,34;
2021;907182;35907182;10606;SAO BERNARDO DO CAMPO;MARIO FRANCISCON;SAO BERNARDO DO CAMPO;;3,29;2,22
2021;907194;35907194;10318;SUL 3;AFRANIO DE OLIVEIRA;SAO PAULO;;3,15;1,77
2021;907200;35907200;20202;GUARATINGUETA;REGINA BARTELEGA DA CUNHA M JUNQUEIRA ORTIZ MONTEIRO;LORENA;;2,58;
2021;907212;35907212;10602;MAUA;CARLOS ROBERTO GUARIENTO PROFESSOR;RIO GRANDE DA SERRA;4,73;3,52;2,25
2021;907224;35907224;20802;ARACATUBA;ABRANCHE JOSE PROF;ARACATUBA;;2,77;2,34
2021;907236;35907236;20802;ARACATUBA;MARIA DO CARMO LELIS PROFA;ARACATUBA;;2,05;0,5
2021;907248;35907248;20802;ARACATUBA;AIMONE SALA PROF;GUARARAPES;;3,2;1,62
2021;907285;35907285;20401;AMERICANA;ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA;AMERICANA;;2,95;1,93
2021;907297;35907297;20401;AMERICANA;IDALINA GRANDIN MIRANDOLA PROFA;AMERICANA;;3,48;
2021;907315;35907315;20403;BRAGANCA PAULISTA;JOAO EVANGELISTA MARIANO DA COSTA LOBO PROFESSOR;ATIBAIA;;3,13;
2021;907327;35907327;20403;BRAGANCA PAULISTA;MARCOS ANTONIO DA SILVA GUIMARAES PROFESSOR;BRAGANCA PAULISTA;;2,58;1,86
2021;907340;35907340;20403;BRAGANCA PAULISTA;JOSE NANTALA BADUE PROFESSOR;BRAGANCA PAULISTA;;3,46;2,52
2021;907352;35907352;20404;CAMPINAS OESTE;MESSIAS GONCALVES TEIXEIRA PROFESSOR;CAMPINAS;;2,81;0,76
2021;907364;35907364;20417;CAMPINAS LESTE;MARIA ALICE COLEVATI RODRIGUES PROFESSORA;CAMPINAS;5,53;;
2021;907376;35907376;20404;CAMPINAS OESTE;ALVARO COTOMACCI PROFESSOR;CAMPINAS;3,96;2,8;1,27
2021;907388;35907388;20404;CAMPINAS OESTE;FRANCISCO RIBEIRO SAMPAIO PROFESSOR;CAMPINAS;3,92;2,58;2,07
2021;907397;35907397;20404;CAMPINAS OESTE;PAUL EUGENE CHARBONNEAU PROF DOUTOR;CAMPINAS;2,64;2,11;1,25
2021;907406;35907406;20404;CAMPINAS OESTE;MARIA DE LOURDES CAMPOS FREIRE MARQUES PROFESSORA;CAMPINAS;;3,08;2,29
2021;907418;35907418;20417;CAMPINAS LESTE;HUMBERTO DE CAMPOS INSTITUTO POPULAR;CAMPINAS;5,29;;
2021;907424;35907424;20419;CAPIVARI;AURORA SCODRO GROFF;INDAIATUBA;;4,54;3,7
2021;907431;35907431;20413;SAO JOAO DA BOA VISTA;JOSE ZILAH GONCALVES DOS SANTOS PROFESSOR;ITOBI;4,73;;
2021;907467;35907467;20411;PIRASSUNUNGA;AUGUSTO DE SOUZA SARDINHA;LEME;;1,67;2,92
2021;907480;35907480;20409;MOGI MIRIM;LUIZ BORTOLETTO;PEDREIRA;;3,33;
2021;907492;35907492;20411;PIRASSUNUNGA;THEREZINHA RODRIGUES PROFESSORA;PIRASSUNUNGA;;2,95;2,93
2021;907510;35907510;20411;PIRASSUNUNGA;RENE ALBERS PROFESSOR DOUTOR;PIRASSUNUNGA;;1,28;2,14
2021;907534;35907534;20401;AMERICANA;ODAIR DE OLIVEIRA SEGAMARCHI PROFA;SANTA BARBARA D'OESTE;;3,66;2,51
2021;907546;35907546;20401;AMERICANA;MARIA JUDITA SAVIOLI DE OLIVEIRA;SANTA BARBARA D'OESTE;;3,16;1,72
2021;907558;35907558;20411;PIRASSUNUNGA;MARIO AVESANI PREFEITO;SANTA CRUZ DAS PALMEIRAS;;2,74;1,67
2021;907595;35907595;20415;SUMARE;PAULO CAMILO DE CAMARGO;HORTOLANDIA;;3,57;1,67
2021;907637;35907637;10317;SUL 1;MIGUEL MALUHY COMENDADOR;SAO PAULO;;3,71;3,45
2021;907650;35907650;21003;MARILIA;JOAO WALFREDO ROTHERMUND PADRE;MARILIA;;3,08;
2021;907662;35907662;21003;MARILIA;REIKO UEMURA TSUNOKAWA PROFA;MARILIA;;2,56;1,08
2021;907698;35907698;20909;MIRANTE DO PARANAPANEMA;FRANCISCA MESSA GUTIERREZ;ROSANA;;2,67;0,32
2021;907704;35907704;20501;ARARAQUARA;ALBERTO ALVES ROLLO DR;AMERICO BRASILIENSE;;2,82;2,34
2021;907728;35907728;20501;ARARAQUARA;JANDYRA NERY GATTI PROFA;ARARAQUARA;5,81;;
2021;907736;35907736;20502;BARRETOS;FABIO JUNQUEIRA FRANCO;BARRETOS;;2,87;1,85
2021;907741;35907741;20502;BARRETOS;LACY BONILHA DE SOUZA PROFESSORA;BARRETOS;;2,58;2,62
2021;907789;35907789;20511;TAQUARITINGA;CELSO BARBIERI DR;DOBRADA;4,04;;
2021;907790;35907790;20504;FRANCA;CELSO TOLEDO PROF;FRANCA;;3,79;
2021;907807;35907807;20504;FRANCA;BENEDITO EUFRASIO MARCONDES VIEIRA PROF;FRANCA;4,52;;
2021;907819;35907819;20504;FRANCA;CARMEM NOGUEIRA NICACIO PROFA;FRANCA;6,05;;
2021;907820;35907820;20509;SAO CARLOS;ANDRE DONATONI;IBATE;;4,79;2,65
2021;907873;35907873;20507;RIBEIRAO PRETO;VICENTE TEODORO DE SOUZA PROFESSOR;RIBEIRAO PRETO;;3,12;
2021;907881;35907881;20507;RIBEIRAO PRETO;EXPEDICIONARIOS BRASILEIROS;RIBEIRAO PRETO;2,82;3,31;2,14
2021;907911;35907911;20411;PIRASSUNUNGA;IGNEZ GIARETTA SGUERRA PROFESSORA;SANTA RITA DO PASSA QUATRO;;3,28;1,82
2021;907923;35907923;20509;SAO CARLOS;LUDGERO BRAGA PROFESSOR;SAO CARLOS;5,44;3,31;1,85
2021;907935;35907935;20103;SAO VICENTE;MILTON MARTINS POITENA;ITANHAEM;;1,67;1,13
2021;907972;35907972;20103;SAO VICENTE;ALEXANDRINA SANTIAGO NETTO;PRAIA GRANDE;;2,28;1,47
2021;908022;35908022;20207;JACAREI;AMAURY TEIXEIRA VASQUES PROF;JACAREI;;2,44;1,42
2021;908046;35908046;20204;PINDAMONHANGABA;JOSE WADIE MILAD PROFESSOR;PINDAMONHANGABA;;3,41;1,4
2021;908058;35908058;20204;PINDAMONHANGABA;ANTONIA CARLOTA GOMES PROFESSORA;PINDAMONHANGABA;;3,75;
2021;908137;35908137;20702;FERNANDOPOLIS;JOSE BELUCIO;FERNANDOPOLIS;;2,53;
2021;908149;35908149;20710;SAO JOSE DO RIO PRETO;ALZIRA VALLE ROLEMBERG PROFESSORA;SAO JOSE DO RIO PRETO;;3,2;2,09
2021;908150;35908150;20710;SAO JOSE DO RIO PRETO;WALDEMIRO NAFFAH DOUTOR;SAO JOSE DO RIO PRETO;;2,79;1,39
2021;908162;35908162;20711;VOTUPORANGA;JURACI LIMA LUPO PROFA;VOTUPORANGA;;3,8;2,38
2021;908174;35908174;20306;ITU;JOAO MORETTI;BOITUVA;;;1,61
2021;908228;35908228;20306;ITU;ESTACAO GEORGE OETTERER;IPERO;;;1,56
2021;908236;35908236;20304;ITAPETININGA;ASTOR VASQUES LOPES PROF;ITAPETININGA;4,16;;
2021;908289;35908289;20306;ITU;MARIA TEREZA GUIMARAES DE ANGELO PROFA;SALTO;3,55;;
2021;908290;35908290;20304;ITAPETININGA;MARIA IMACULADA CERQUEIRA BORHER PROFA;SARAPUI;;3,02;2,15
2021;908320;35908320;20310;VOTORANTIM;AZARIAS MENDES PROFESSOR;VOTORANTIM;;3,29;2,42
2021;908332;35908332;20310;VOTORANTIM;ALICE ROLIM DE MOURA HOLTZ PROFESSORA;VOTORANTIM;;2,27;2,12
2021;908344;35908344;21101;MIRACATU;JOFRE MANOEL PREFEITO;IGUAPE;;2,8;2
2021;908368;35908368;10211;LESTE 3;OSWALDO GAGLIARDI;SAO PAULO;3,17;3,06;1,42
2021;908373;35908373;10314;SUL 2;MAUD SA DE MIRANDA MONTEIRO PROFESSORA;SAO PAULO;;4,05;2,99
2021;908381;35908381;10401;CAIEIRAS;ARMANDO SESTINI;CAIEIRAS;;3,73;3,06
2021;908400;35908400;10312;CENTRO OESTE;OSWALDO WALDER PROFESSOR;SAO PAULO;4,07;2,8;1,27
2021;908423;35908423;10401;CAIEIRAS;CARLOS AUGUSTO DE PADUA FLEURY PROF;MAIRIPORA;;2,52;1,83
2021;908459;35908459;10403;GUARULHOS NORTE;WANDA MASCAGNI DE SA PROFESSORA;GUARULHOS;;3,1;2,29
2021;908460;35908460;10502;SUZANO;ALFREDO ROBERTO;SUZANO;;2,54;1,81
2021;908472;35908472;10502;SUZANO;JOSE BENEDITO LEITE BARTHOLOMEI PROFESSOR;SUZANO;;2,93;1,56
2021;908484;35908484;10502;SUZANO;JUSSARA FEITOSA DOMSCHKE PROFESSORA;SUZANO;4,24;3,37;2,49
2021;908502;35908502;10502;SUZANO;JOSE EDUARDO VIEIRA RADUAN DOUTOR;FERRAZ DE VASCONCELOS;;2,68;1,52
2021;908514;35908514;10501;MOGI DAS CRUZES;DORA PERETTI DE OLIVEIRA PROFESSORA;MOGI DAS CRUZES;;2,83;1,21
2021;908538;35908538;10701;CARAPICUIBA;CICERO BARCALA JUNIOR;CARAPICUIBA;;2,62;2,09
2021;908548;35908548;10703;ITAPEVI;PAULO DE ABREU;ITAPEVI;;3,07;1,88
2021;908551;35908551;10701;CARAPICUIBA;SIDRONIA NUNES PIRES;COTIA;;3,19;1,86
2021;908563;35908563;10703;ITAPEVI;DOLORES GARCIA PASCHOALIN;JANDIRA;;2,95;2,09
2021;908587;35908587;10706;TABOAO DA SERRA;ODETE MARIA DE FREITAS;EMBU DAS ARTES;;2,96;1,86
2021;908605;35908605;10706;TABOAO DA SERRA;ELI URIAS MUZEL PROFESSOR;EMBU DAS ARTES;5,89;4,38;
2021;908617;35908617;10703;ITAPEVI;JARDIM PAULISTA;BARUERI;;;1,52
2021;908629;35908629;10701;CARAPICUIBA;PAULO IDEVAR FERRAREZI SUPERVISOR;CARAPICUIBA;3,91;2,6;
2021;908630;35908630;10701;CARAPICUIBA;OLIVEIRA RIBEIRO NETO;CARAPICUIBA;3,31;;
2021;908642;35908642;10503;ITAQUAQUECETUBA;JARDIM AMERICA DO;ITAQUAQUECETUBA;;3,18;1,26
2021;908708;35908708;10706;TABOAO DA SERRA;GILBERTO FREYRE;TABOAO DA SERRA;;1,84;1,22
2021;908712;35908712;10706;TABOAO DA SERRA;AMELIA DOS ANJOS OLIVEIRA;EMBU DAS ARTES;;1,79;1,44
2021;908745;35908745;10606;SAO BERNARDO DO CAMPO;NEUSA FIGUEIREDO MARCAL PROFESSORA;SAO BERNARDO DO CAMPO;;4,17;3,51
2021;908757;35908757;10606;SAO BERNARDO DO CAMPO;MARIA AUXILIADORA MARQUES PROFESSORA;SAO BERNARDO DO CAMPO;;3,54;1,77
2021;908769;35908769;10606;SAO BERNARDO DO CAMPO;VILMA APPARECIDA ANSELMO SILVEIRA PROFESSORA;SAO BERNARDO DO CAMPO;;2,57;1,26
2021;908782;35908782;10211;LESTE 3;VALENTIM CARRA PROFESSOR;SAO PAULO;3,56;;
2021;908800;35908800;20909;MIRANTE DO PARANAPANEMA;PAULO COELHO DA SILVA;EUCLIDES DA CUNHA PAULISTA;;1,66;1,52
2021;908836;35908836;10703;ITAPEVI;ITAJAHY FEITOSA MARTINS PROFESSOR;BARUERI;;;2,75
2021;908848;35908848;10318;SUL 3;JOSE DUARTE JUNIOR PROFESSOR;SAO PAULO;3,78;3,24;
2021;908859;35908859;10402;GUARULHOS SUL;PASCOAL MAIMONI FILHO PROFESSOR;GUARULHOS;4,62;;
2021;908861;35908861;10403;GUARULHOS NORTE;JOSE STOROPOLI DEPUTADO;GUARULHOS;;3,72;2,49
2021;908873;35908873;10402;GUARULHOS SUL;ALEXANDRE LOPES OLIVEIRA;GUARULHOS;;2,04;1,36
2021;908885;35908885;20102;SANTOS;ROBERTO AMAURY GALLIERA DOUTOR;GUARUJA;;2,85;2,14
2021;908903;35908903;20207;JACAREI;MARIANO BARBOSA DE SOUZA PROF;ARUJA;;2,79;1,67
2021;908915;35908915;10502;SUZANO;MARIA ELISA DE AZEVEDO CINTRA PROFESSORA;SUZANO;;3,05;1,76
2021;908927;35908927;10502;SUZANO;OLZANETTI GOMES PROFESSOR;FERRAZ DE VASCONCELOS;;2,91;2,07
2021;908939;35908939;10208;LESTE 4;LIBERATO GROSSI PROF;SAO PAULO;4,09;3,05;
2021;908940;35908940;10205;LESTE 5;MARIA PRESTES MAIA;SAO PAULO;5,26;;
2021;908952;35908952;10314;SUL 2;MANOEL DA SILVEIRA PORTO FILHO REVERENDO PROFESSOR;SAO PAULO;3,36;;
2021;908964;35908964;10314;SUL 2;YOSHIO NINOMIYA;SAO PAULO;5,13;;
2021;908997;35908997;10208;LESTE 4;MENOTTI DEL PICCHIA POETA;SAO PAULO;5,13;;
2021;909002;35909002;10208;LESTE 4;ANTENOR SANTOS DE OLIVEIRA PROF;SAO PAULO;4,49;;
2021;909014;35909014;10208;LESTE 4;PARQUE SAVOY CITY II;SAO PAULO;4,43;;
2021;909026;35909026;10208;LESTE 4;A HEBRAICA;SAO PAULO;4,31;;
2021;909038;35909038;10207;LESTE 1;LAERTE PANIGHEL PROFESSOR;SAO PAULO;4,94;;
2021;909048;35909048;10207;LESTE 1;VICTORIO NAPOLEAO OLIANI PROFESSOR;SAO PAULO;5,13;;
2021;909051;35909051;10208;LESTE 4;LOURENCO ZANELATTI;SAO PAULO;4,43;3,09;1,47
2021;909063;35909063;10208;LESTE 4;FRANCISCO GLYCERIO DE FREITAS DR;SAO PAULO;4,9;;
2021;909075;35909075;10208;LESTE 4;WILFREDO PINHEIRO PROF;SAO PAULO;3,98;3,61;2,33
2021;909087;35909087;10208;LESTE 4;KIMAKO KAMADA KINOSHITA PROFA;SAO PAULO;5,09;;
2021;909099;35909099;10208;LESTE 4;JOAO SARMENTO PIMENTEL;SAO PAULO;;;1,57
2021;909105;35909105;10208;LESTE 4;VALDIR FERNANDES PINTO PROF;SAO PAULO;;2,8;1,74
2021;909117;35909117;10211;LESTE 3;ISAAC SCHRAIBER PROFESSOR;SAO PAULO;;2,47;2,23
2021;909129;35909129;10211;LESTE 3;SUMIE IWATA PROFESSORA;SAO PAULO;;2,78;0,97
2021;909130;35909130;10208;LESTE 4;INAH JACY DE CASTRO AGUIAR;SAO PAULO;;3,32;1,78
2021;909154;35909154;10210;LESTE 2;MARIA LUCIA AMBROZIO PROFA;SAO PAULO;;2,6;
2021;909166;35909166;10211;LESTE 3;CARMELINDA MARQUES PEREIRA PROFESSORA;SAO PAULO;;3,01;2,28
2021;909178;35909178;10210;LESTE 2;ROSARITA TORKOMIAN PROFA;SAO PAULO;3,72;;
2021;909185;35909185;10211;LESTE 3;SATURNINO PEREIRA PROFESSOR;SAO PAULO;4,39;3,13;
2021;909191;35909191;10210;LESTE 2;AURELIO BUARQUE DE HOLANDA FERREIRA PROF;SAO PAULO;;2,81;2,37
2021;909208;35909208;10318;SUL 3;NAIR TOLEDO DAMIAO PROFESSORA;SAO PAULO;5,05;;
2021;909212;35909212;10318;SUL 3;ALEXANDRE ANSALDO MOZZILLI PROFESSOR;SAO PAULO;3,79;;
2021;909221;35909221;10701;CARAPICUIBA;MARIA DE LOURDES TEIXEIRA;CARAPICUIBA;;2,44;1,86
2021;909257;35909257;20802;ARACATUBA;ARTHUR LEITE CARRIJO PROF;ARACATUBA;;3,03;1,73
2021;909282;35909282;20602;JAU;CAMILO SAHADE;IGARACU DO TIETE;;2,26;1,36
2021;909300;35909300;20602;JAU;JOSE NICOLAU PIRAGINE PROFESSOR;JAU;;2,63;1,02
2021;909312;35909312;20604;LINS;WALTER CARDOSO GALATI PROF;LINS;4,2;;
2021;909324;35909324;20401;AMERICANA;JOSE DOMINGUES RODRIGUES PROF;SANTA BARBARA D'OESTE;6,72;3,15;
2021;909359;35909359;20403;BRAGANCA PAULISTA;MARIA JOSE MORAES SALLES PROFESSORA;BRAGANCA PAULISTA;;;3
2021;909361;35909361;20403;BRAGANCA PAULISTA;SILVIO DE CARVALHO PINTO JUNIOR DOUTOR;BRAGANCA PAULISTA;;3,35;2,32
2021;909373;35909373;20403;BRAGANCA PAULISTA;ELZA PECANHA DE GODOY;PIRACAIA;;4,13;1,89
2021;909385;35909385;20408;LIMEIRA;IVETE SALA DE QUEIROZ PROFESSORA;COSMOPOLIS;;;2,4
2021;909397;35909397;20404;CAMPINAS OESTE;PAULO JOSE OCTAVIANO PROFESSOR;CAMPINAS;3,94;;
2021;909403;35909403;20419;CAPIVARI;MARIA DE LOURDES STIPP STEFFEN PROFESSORA;INDAIATUBA;;2,71;2,16
2021;909415;35909415;20419;CAPIVARI;CARLOS TANCLER PROFESSOR;INDAIATUBA;;3,19;2,11
2021;909427;35909427;20419;CAPIVARI;SUZANA BENEDICTA GIGO AYRES PROFESSORA;INDAIATUBA;;3,93;2,7
2021;909488;35909488;20407;JUNDIAI;JOSE DE ANCHIETA PADRE;ITUPEVA;;3;1,53
2021;909506;35909506;20407;JUNDIAI;MARIA DE ALMEIDA SCHLEDORN PROFESSORA;JUNDIAI;;4,16;2,57
2021;909518;35909518;20409;MOGI MIRIM;SEBASTIAO GOMES;CONCHAL;;2,36;2,22
2021;909524;35909524;20408;LIMEIRA;CAROLINA ARRUDA VASCONCELLOS PROFESSORA;LIMEIRA;;2,78;1,43
2021;909543;35909543;20410;PIRACICABA;AFFONSO JOSE FIORAVANTI PROFESSOR;PIRACICABA;;3,67;2,06
2021;909555;35909555;20602;JAU;IZABEL SILVEIRA MELLO SOARES DONA DONA SINHA;BROTAS;;2,71;1,14
2021;909567;35909567;20408;LIMEIRA;HELOISA LEMENHE MARASCA PROFESSORA;RIO CLARO;;3,75;2,49
2021;909592;35909592;20415;SUMARE;JOSE CLARET DIONISIO PROFESSOR;HORTOLANDIA;;4,55;
2021;909609;35909609;20415;SUMARE;LEONILDA ROSSI BARRIQUELO PROFESSORA;SUMARE;4,19;3,04;1,48
2021;909610;35909610;20415;SUMARE;ELISEO MARSON PROFESSOR;HORTOLANDIA;;3,25;1,33
2021;909634;35909634;21004;OURINHOS;DURVALINA TEIXEIRA DA FONSECA PROFESSORA;SANTA CRUZ DO RIO PARDO;4,87;;
2021;909646;35909646;20909;MIRANTE DO PARANAPANEMA;ANTONIA BINATO SILVA VO NINA;TEODORO SAMPAIO;1,31;1,56;1,33
2021;909658;35909658;20909;MIRANTE DO PARANAPANEMA;LIDIA SANAE OYA;EUCLIDES DA CUNHA PAULISTA;;1,67;0,83
2021;909695;35909695;20501;ARARAQUARA;JOSE CARLOS PINOTTI;MATAO;;2,49;
2021;909737;35909737;20507;RIBEIRAO PRETO;GLORIA DOS SANTOS FONSECA PROFESSORA;RIBEIRAO PRETO;4,15;;
2021;909750;35909750;20509;SAO CARLOS;MARILENE TEREZINHA LONGHIM;SAO CARLOS;2,34;;
2021;909762;35909762;20511;TAQUARITINGA;LUCIANO ARMENTANO;ITAPOLIS;3,66;;
2021;909798;35909798;20102;SANTOS;MARIA APARECIDA PINTO DE ABREU MAGNO PROFESSORA;BERTIOGA;;3,23;2,29
2021;909816;35909816;20102;SANTOS;EMILIO JUSTO DEPUTADO;SANTOS;;2,75;2,01
2021;909828;35909828;20103;SAO VICENTE;JULIO PARDO COUTO PROFESSOR;PRAIA GRANDE;;2,26;1,47
2021;909836;35909836;20103;SAO VICENTE;VILA TUPI;PRAIA GRANDE;;3,3;2,48
2021;909865;35909865;20103;SAO VICENTE;JOSE DE ALMEIDA PINHEIRO JUNIOR PROFESSOR;SAO VICENTE;;2,93;1,56
2021;909877;35909877;20103;SAO VICENTE;JOAQUIM LOPES LEAO PASTOR;SAO VICENTE;;1,86;1,25
2021;909889;35909889;20103;SAO VICENTE;OSWALDO DOS SANTOS SOARES PROFESSOR DOUTOR;SAO VICENTE;;3,76;
2021;909907;35909907;20103;SAO VICENTE;ALBERTO AUGUSTO PASTOR;SAO VICENTE;;2,35;1,45
2021;909919;35909919;20208;CARAGUATATUBA;ANGELO BARROS DE ARAUJO;CARAGUATATUBA;;3,02;1,78
2021;909993;35909993;20703;JALES;ELIDE APPARECIDA CARLOS PROFESSORA;URANIA;4,39;;
2021;910004;35910004;20301;APIAI;TEREZINHA PAES DE OLIVEIRA;GUAPIARA;;;2,75
2021;910036;35910036;20303;BOTUCATU;INAH LOPES DE OLIVEIRA MACEDO PROFA;ITATINGA;;3,56;2,36
2021;910077;35910077;20305;ITAPEVA;JOAO BAPTISTA DO AMARAL VASCONCELLOS PROFESSOR;CAPAO BONITO;;2,99;2,1
2021;910089;35910089;20313;ITARARE;DOROTY DAVID MUZEL PROFESSORA;ITABERA;4,01;;
2021;910107;35910107;20306;ITU;MARIA APARECIDA FERNANDES LEITE PROFA;PORTO FELIZ;;;2,58
2021;910119;35910119;20302;AVARE;GUIDO DIAS DE ALMEIDA PROFESSOR;TAQUARITUBA;;3,51;1,75
2021;910132;35910132;20310;VOTORANTIM;LEONOR OLIVEIRA MARTINS PROFESSORA;PIEDADE;;2,8;2,64
2021;910156;35910156;21102;REGISTRO;MARIA JULIA DE FRANCA SILVA;ELDORADO;;1,11;
2021;910181;35910181;10503;ITAQUAQUECETUBA;MARIO MARTINS PEREIRA;ITAQUAQUECETUBA;;2,46;2,12
2021;910193;35910193;10503;ITAQUAQUECETUBA;VERA LUCIA TORRES RODRIGUES AFFONSO PROFESSORA;POA;;3,06;2,42
2021;910200;35910200;10602;MAUA;FARID EID;RIBEIRAO PIRES;4,82;;2,4
2021;910211;35910211;10602;MAUA;MARISA AFONSO SALERO PROFESSORA;RIBEIRAO PIRES;5,02;4,17;
2021;910223;35910223;10601;DIADEMA;RIOLANDO CANNO PROFESSOR;DIADEMA;;3,92;2,3
2021;910235;35910235;10601;DIADEMA;JOSE IAMAMOTO SOLDADO;DIADEMA;;3,15;
2021;910247;35910247;10601;DIADEMA;ERASMO BATISTA SILVA DE ALMEIDA;DIADEMA;;2,96;
2021;910259;35910259;10210;LESTE 2;MARIA VERA LOMBARDI SIQUEIRA PROFA;SAO PAULO;;3,61;2,46
2021;910260;35910260;10210;LESTE 2;JOSE BORGES ANDRADE;SAO PAULO;4,37;;
2021;910272;35910272;10210;LESTE 2;MARIA REGINA MACHADO DE CASTRO GUIMARAES PROFA;SAO PAULO;;2,75;1,88
2021;910284;35910284;10210;LESTE 2;SERGIO PAULO MUNIZ PIMENTA CAPITAO;SAO PAULO;;2,88;
2021;910296;35910296;10101;NORTE 1;FRIEDRICH VON VOITH;SAO PAULO;4,89;;
2021;910302;35910302;10101;NORTE 1;HELIOS HEBER LINO PROFESSOR;SAO PAULO;;2,48;1,16
2021;910326;35910326;10317;SUL 1;JOSE BAPTISTA RIOS CASTELLOES PROFESSOR;SAO PAULO;4,41;;
2021;910338;35910338;10317;SUL 1;WALDEMAR RODRIGUES DA SILVA PASTOR;SAO PAULO;;1,96;1,23
2021;910351;35910351;20415;SUMARE;BELGICA ALLEONI BORGES PROFESSORA;SUMARE;4,71;2,49;
2021;910375;35910375;20207;JACAREI;ANA MARIA DE CARVALHO PEREIRA;ARUJA;;3,79;1,97
2021;910387;35910387;20207;JACAREI;FERNANDO ALUISO CORREA PROF;SANTA ISABEL;;2,95;2,32
2021;910405;35910405;10501;MOGI DAS CRUZES;PAULO DE OLIVEIRA MELLO PROFESSOR;MOGI DAS CRUZES;;3,37;
2021;910429;35910429;21102;REGISTRO;HIROSHI SAKANO;REGISTRO;;1,11;
2021;910442;35910442;10704;OSASCO;GABRIELA MARIA ELISABETH WIENKEM IRMA;OSASCO;;2,22;
2021;910454;35910454;10703;ITAPEVI;MARIA SOARES SANTOS PROFESSORA;ITAPEVI;;2,66;1,12
2021;910485;35910485;10703;ITAPEVI;AMADOR AGUIAR;BARUERI;;;1,79
2021;910521;35910521;20407;JUNDIAI;ARTHUR RICCI MONSENHOR DOUTOR;ITUPEVA;;3,3;2,36
2021;910533;35910533;20407;JUNDIAI;ORLANDO MAURICIO ZAMBOTTO;JARINU;;3,63;3,57
2021;910557;35910557;20304;ITAPETININGA;EVONIO MARQUES PROF;ITAPETININGA;;3,16;2,08
2021;910569;35910569;10702;ITAPECERICA DA SERRA;BAIRRO NOSSA SENHORA DA CONCEICAO;JUQUITIBA;3,46;3,56;
2021;910570;35910570;10701;CARAPICUIBA;VILA SAO JOAQUIM II;COTIA;;2,92;2,35
2021;910582;35910582;10701;CARAPICUIBA;CONCEICAO DA COSTA NEVES DEPUTADA;COTIA;;2,8;
2021;910594;35910594;20407;JUNDIAI;VICTOR GERALDO SIMONSEN;CAMPO LIMPO PAULISTA;;3,18;1,96
2021;910636;35910636;10401;CAIEIRAS;BENEDITO APARECIDO TAVARES PROF;FRANCO DA ROCHA;;3,02;2,29
2021;910685;35910685;10702;ITAPECERICA DA SERRA;ANTONIO BALDUSCO PREFEITO;SAO LOURENCO DA SERRA;;3,09;1,39
2021;910715;35910715;10706;TABOAO DA SERRA;EDE WILSON GONZAGA PROFESSOR;EMBU DAS ARTES;;2,57;2,51
2021;910764;35910764;10606;SAO BERNARDO DO CAMPO;CLARICE DE MAGALHAES CASTRO PROFESSORA;SAO BERNARDO DO CAMPO;;4,76;2,88
2021;910776;35910776;10210;LESTE 2;FERNANDES SOARES PROF;SAO PAULO;3,65;;0,58
2021;910788;35910788;10207;LESTE 1;ARCANGELO SFORCIM;SAO PAULO;;2,86;2,02
2021;910797;35910797;10207;LESTE 1;TITO LIVIO FERREIRA PROFESSOR;SAO PAULO;4,16;;1,73
